timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,145.39
2023-11-30 12:05:00,1,2,191.74
2023-11-30 12:10:00,1,3,192.9
2023-11-30 12:15:00,1,4,151.68
2023-11-30 12:20:00,1,5,156.27
2023-11-30 12:25:00,2,1,175.25
2023-11-30 12:30:00,2,2,108.35
2023-11-30 12:35:00,2,3,130.26
2023-11-30 12:40:00,2,4,135.85
2023-11-30 12:45:00,2,5,146.08
2023-11-30 12:50:00,3,1,199.03
2023-11-30 12:55:00,3,2,145.09
2023-11-30 13:00:00,3,3,183.9
2023-11-30 13:05:00,3,4,199.83
2023-11-30 13:10:00,3,5,123.84
2023-11-30 13:15:00,4,1,145.57
2023-11-30 13:20:00,4,2,198.85
2023-11-30 13:25:00,4,3,109.13
2023-11-30 13:30:00,4,4,131.27
2023-11-30 13:35:00,4,5,170.51
2023-11-30 13:40:00,5,1,131.23
2023-11-30 13:45:00,5,2,173.55
2023-11-30 13:50:00,5,3,152.3
2023-11-30 13:55:00,5,4,169.12
2023-11-30 14:00:00,5,5,164.59
