timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,150.51
2023-11-30 12:05:00,1,2,186.51
2023-11-30 12:10:00,1,3,128.45
2023-11-30 12:15:00,1,4,146.3
2023-11-30 12:20:00,1,5,142.71
2023-11-30 12:25:00,2,1,153.56
2023-11-30 12:30:00,2,2,194.74
2023-11-30 12:35:00,2,3,150.24
2023-11-30 12:40:00,2,4,135.72
2023-11-30 12:45:00,2,5,118.12
2023-11-30 12:50:00,3,1,112.82
2023-11-30 12:55:00,3,2,103.51
2023-11-30 13:00:00,3,3,140.18
2023-11-30 13:05:00,3,4,130.49
2023-11-30 13:10:00,3,5,175.4
2023-11-30 13:15:00,4,1,128.3
2023-11-30 13:20:00,4,2,140.32
2023-11-30 13:25:00,4,3,140.81
2023-11-30 13:30:00,4,4,123.17
2023-11-30 13:35:00,4,5,175.04
2023-11-30 13:40:00,5,1,183.28
2023-11-30 13:45:00,5,2,153.06
2023-11-30 13:50:00,5,3,169.21
2023-11-30 13:55:00,5,4,187.68
2023-11-30 14:00:00,5,5,172.58
