timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,114.72
2023-11-30 12:05:00,1,2,160.85
2023-11-30 12:10:00,1,3,135.37
2023-11-30 12:15:00,1,4,128.57
2023-11-30 12:20:00,1,5,173.7
2023-11-30 12:25:00,2,1,168.19
2023-11-30 12:30:00,2,2,190.96
2023-11-30 12:35:00,2,3,186.42
2023-11-30 12:40:00,2,4,146.23
2023-11-30 12:45:00,2,5,120.07
2023-11-30 12:50:00,3,1,123.73
2023-11-30 12:55:00,3,2,114.63
2023-11-30 13:00:00,3,3,163.68
2023-11-30 13:05:00,3,4,131.33
2023-11-30 13:10:00,3,5,126.48
2023-11-30 13:15:00,4,1,126.06
2023-11-30 13:20:00,4,2,133.73
2023-11-30 13:25:00,4,3,112.6
2023-11-30 13:30:00,4,4,154.73
2023-11-30 13:35:00,4,5,186.11
2023-11-30 13:40:00,5,1,199.18
2023-11-30 13:45:00,5,2,146.43
2023-11-30 13:50:00,5,3,184.04
2023-11-30 13:55:00,5,4,197.19
2023-11-30 14:00:00,5,5,183.59
