timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,166.9
2023-11-30 12:05:00,1,2,179.08
2023-11-30 12:10:00,1,3,157.2
2023-11-30 12:15:00,1,4,158.84
2023-11-30 12:20:00,1,5,120.32
2023-11-30 12:25:00,2,1,112.02
2023-11-30 12:30:00,2,2,121.77
2023-11-30 12:35:00,2,3,119.97
2023-11-30 12:40:00,2,4,150.11
2023-11-30 12:45:00,2,5,189.11
2023-11-30 12:50:00,3,1,129.67
2023-11-30 12:55:00,3,2,196.34
2023-11-30 13:00:00,3,3,112.05
2023-11-30 13:05:00,3,4,164.42
2023-11-30 13:10:00,3,5,178.73
2023-11-30 13:15:00,4,1,139.65
2023-11-30 13:20:00,4,2,158.31
2023-11-30 13:25:00,4,3,134.36
2023-11-30 13:30:00,4,4,140.49
2023-11-30 13:35:00,4,5,163.53
2023-11-30 13:40:00,5,1,132.26
2023-11-30 13:45:00,5,2,178.21
2023-11-30 13:50:00,5,3,163.8
2023-11-30 13:55:00,5,4,181.64
2023-11-30 14:00:00,5,5,145.82
