timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,128.36
2023-11-30 12:05:00,1,2,149.43
2023-11-30 12:10:00,1,3,187.02
2023-11-30 12:15:00,1,4,135.18
2023-11-30 12:20:00,1,5,152.58
2023-11-30 12:25:00,2,1,182.47
2023-11-30 12:30:00,2,2,124.24
2023-11-30 12:35:00,2,3,128.37
2023-11-30 12:40:00,2,4,153.6
2023-11-30 12:45:00,2,5,122.37
2023-11-30 12:50:00,3,1,118.63
2023-11-30 12:55:00,3,2,110.72
2023-11-30 13:00:00,3,3,101.68
2023-11-30 13:05:00,3,4,138.37
2023-11-30 13:10:00,3,5,177.26
2023-11-30 13:15:00,4,1,173.9
2023-11-30 13:20:00,4,2,106.53
2023-11-30 13:25:00,4,3,149.22
2023-11-30 13:30:00,4,4,168.4
2023-11-30 13:35:00,4,5,113.29
2023-11-30 13:40:00,5,1,174.94
2023-11-30 13:45:00,5,2,123.86
2023-11-30 13:50:00,5,3,156.91
2023-11-30 13:55:00,5,4,105.22
2023-11-30 14:00:00,5,5,194.52
