timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,141.94
2023-11-30 12:05:00,1,2,188.43
2023-11-30 12:10:00,1,3,118.68
2023-11-30 12:15:00,1,4,171.84
2023-11-30 12:20:00,1,5,133.73
2023-11-30 12:25:00,2,1,193.81
2023-11-30 12:30:00,2,2,198.87
2023-11-30 12:35:00,2,3,113.34
2023-11-30 12:40:00,2,4,103.79
2023-11-30 12:45:00,2,5,113.64
2023-11-30 12:50:00,3,1,191.77
2023-11-30 12:55:00,3,2,195.8
2023-11-30 13:00:00,3,3,159.98
2023-11-30 13:05:00,3,4,194.36
2023-11-30 13:10:00,3,5,124.32
2023-11-30 13:15:00,4,1,121.85
2023-11-30 13:20:00,4,2,178.28
2023-11-30 13:25:00,4,3,164.25
2023-11-30 13:30:00,4,4,125.54
2023-11-30 13:35:00,4,5,170.5
2023-11-30 13:40:00,5,1,111.92
2023-11-30 13:45:00,5,2,157.79
2023-11-30 13:50:00,5,3,162.17
2023-11-30 13:55:00,5,4,195.8
2023-11-30 14:00:00,5,5,100.96
