timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,134.4
2023-11-30 12:05:00,1,2,140.65
2023-11-30 12:10:00,1,3,115.47
2023-11-30 12:15:00,1,4,162.45
2023-11-30 12:20:00,1,5,153.42
2023-11-30 12:25:00,2,1,105.85
2023-11-30 12:30:00,2,2,172.0
2023-11-30 12:35:00,2,3,179.87
2023-11-30 12:40:00,2,4,149.22
2023-11-30 12:45:00,2,5,130.45
2023-11-30 12:50:00,3,1,186.32
2023-11-30 12:55:00,3,2,169.71
2023-11-30 13:00:00,3,3,130.26
2023-11-30 13:05:00,3,4,180.85
2023-11-30 13:10:00,3,5,135.94
2023-11-30 13:15:00,4,1,125.47
2023-11-30 13:20:00,4,2,156.84
2023-11-30 13:25:00,4,3,183.91
2023-11-30 13:30:00,4,4,175.86
2023-11-30 13:35:00,4,5,140.97
2023-11-30 13:40:00,5,1,190.83
2023-11-30 13:45:00,5,2,147.83
2023-11-30 13:50:00,5,3,123.13
2023-11-30 13:55:00,5,4,126.96
2023-11-30 14:00:00,5,5,125.56
