timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,186.24
2023-11-30 12:05:00,1,2,130.86
2023-11-30 12:10:00,1,3,183.75
2023-11-30 12:15:00,1,4,144.06
2023-11-30 12:20:00,1,5,114.69
2023-11-30 12:25:00,2,1,196.55
2023-11-30 12:30:00,2,2,176.83
2023-11-30 12:35:00,2,3,114.32
2023-11-30 12:40:00,2,4,197.75
2023-11-30 12:45:00,2,5,163.26
2023-11-30 12:50:00,3,1,102.05
2023-11-30 12:55:00,3,2,154.47
2023-11-30 13:00:00,3,3,187.35
2023-11-30 13:05:00,3,4,119.7
2023-11-30 13:10:00,3,5,149.18
2023-11-30 13:15:00,4,1,107.5
2023-11-30 13:20:00,4,2,189.42
2023-11-30 13:25:00,4,3,112.52
2023-11-30 13:30:00,4,4,118.6
2023-11-30 13:35:00,4,5,126.17
2023-11-30 13:40:00,5,1,176.61
2023-11-30 13:45:00,5,2,103.36
2023-11-30 13:50:00,5,3,193.16
2023-11-30 13:55:00,5,4,134.05
2023-11-30 14:00:00,5,5,187.16
