timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,176.78
2023-11-30 12:05:00,1,2,112.24
2023-11-30 12:10:00,1,3,177.52
2023-11-30 12:15:00,1,4,198.03
2023-11-30 12:20:00,1,5,187.54
2023-11-30 12:25:00,2,1,116.12
2023-11-30 12:30:00,2,2,191.54
2023-11-30 12:35:00,2,3,179.58
2023-11-30 12:40:00,2,4,182.44
2023-11-30 12:45:00,2,5,158.34
2023-11-30 12:50:00,3,1,105.52
2023-11-30 12:55:00,3,2,189.1
2023-11-30 13:00:00,3,3,197.45
2023-11-30 13:05:00,3,4,188.0
2023-11-30 13:10:00,3,5,190.89
2023-11-30 13:15:00,4,1,182.3
2023-11-30 13:20:00,4,2,157.37
2023-11-30 13:25:00,4,3,194.32
2023-11-30 13:30:00,4,4,154.68
2023-11-30 13:35:00,4,5,169.22
2023-11-30 13:40:00,5,1,192.34
2023-11-30 13:45:00,5,2,159.14
2023-11-30 13:50:00,5,3,198.59
2023-11-30 13:55:00,5,4,104.83
2023-11-30 14:00:00,5,5,172.06
