timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,162.8
2023-11-30 12:05:00,1,2,120.34
2023-11-30 12:10:00,1,3,146.81
2023-11-30 12:15:00,1,4,148.55
2023-11-30 12:20:00,1,5,149.74
2023-11-30 12:25:00,2,1,197.01
2023-11-30 12:30:00,2,2,126.12
2023-11-30 12:35:00,2,3,170.91
2023-11-30 12:40:00,2,4,108.38
2023-11-30 12:45:00,2,5,157.94
2023-11-30 12:50:00,3,1,127.1
2023-11-30 12:55:00,3,2,110.37
2023-11-30 13:00:00,3,3,182.07
2023-11-30 13:05:00,3,4,182.5
2023-11-30 13:10:00,3,5,119.81
2023-11-30 13:15:00,4,1,130.65
2023-11-30 13:20:00,4,2,170.03
2023-11-30 13:25:00,4,3,190.31
2023-11-30 13:30:00,4,4,127.33
2023-11-30 13:35:00,4,5,103.44
2023-11-30 13:40:00,5,1,106.74
2023-11-30 13:45:00,5,2,132.04
2023-11-30 13:50:00,5,3,154.35
2023-11-30 13:55:00,5,4,188.33
2023-11-30 14:00:00,5,5,191.75
