timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,120.31
2023-11-30 12:05:00,1,2,122.71
2023-11-30 12:10:00,1,3,167.57
2023-11-30 12:15:00,1,4,132.43
2023-11-30 12:20:00,1,5,159.78
2023-11-30 12:25:00,2,1,180.74
2023-11-30 12:30:00,2,2,187.48
2023-11-30 12:35:00,2,3,125.08
2023-11-30 12:40:00,2,4,148.18
2023-11-30 12:45:00,2,5,167.63
2023-11-30 12:50:00,3,1,140.84
2023-11-30 12:55:00,3,2,195.57
2023-11-30 13:00:00,3,3,125.26
2023-11-30 13:05:00,3,4,192.3
2023-11-30 13:10:00,3,5,125.63
2023-11-30 13:15:00,4,1,116.91
2023-11-30 13:20:00,4,2,156.85
2023-11-30 13:25:00,4,3,132.37
2023-11-30 13:30:00,4,4,198.06
2023-11-30 13:35:00,4,5,163.73
2023-11-30 13:40:00,5,1,113.19
2023-11-30 13:45:00,5,2,180.19
2023-11-30 13:50:00,5,3,158.72
2023-11-30 13:55:00,5,4,101.49
2023-11-30 14:00:00,5,5,147.86
