timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,127.21
2023-11-30 12:05:00,1,2,191.42
2023-11-30 12:10:00,1,3,140.83
2023-11-30 12:15:00,1,4,194.56
2023-11-30 12:20:00,1,5,134.66
2023-11-30 12:25:00,2,1,184.33
2023-11-30 12:30:00,2,2,193.12
2023-11-30 12:35:00,2,3,148.6
2023-11-30 12:40:00,2,4,113.91
2023-11-30 12:45:00,2,5,149.99
2023-11-30 12:50:00,3,1,161.88
2023-11-30 12:55:00,3,2,172.34
2023-11-30 13:00:00,3,3,134.93
2023-11-30 13:05:00,3,4,164.78
2023-11-30 13:10:00,3,5,183.09
2023-11-30 13:15:00,4,1,138.41
2023-11-30 13:20:00,4,2,109.89
2023-11-30 13:25:00,4,3,199.1
2023-11-30 13:30:00,4,4,138.58
2023-11-30 13:35:00,4,5,144.65
2023-11-30 13:40:00,5,1,186.52
2023-11-30 13:45:00,5,2,165.21
2023-11-30 13:50:00,5,3,178.57
2023-11-30 13:55:00,5,4,145.1
2023-11-30 14:00:00,5,5,135.33
