timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,196.09
2023-11-30 12:05:00,1,2,188.8
2023-11-30 12:10:00,1,3,115.19
2023-11-30 12:15:00,1,4,114.63
2023-11-30 12:20:00,1,5,108.8
2023-11-30 12:25:00,2,1,135.82
2023-11-30 12:30:00,2,2,164.79
2023-11-30 12:35:00,2,3,158.1
2023-11-30 12:40:00,2,4,148.29
2023-11-30 12:45:00,2,5,145.43
2023-11-30 12:50:00,3,1,171.93
2023-11-30 12:55:00,3,2,117.6
2023-11-30 13:00:00,3,3,116.28
2023-11-30 13:05:00,3,4,170.8
2023-11-30 13:10:00,3,5,150.46
2023-11-30 13:15:00,4,1,127.04
2023-11-30 13:20:00,4,2,159.46
2023-11-30 13:25:00,4,3,116.09
2023-11-30 13:30:00,4,4,130.64
2023-11-30 13:35:00,4,5,105.07
2023-11-30 13:40:00,5,1,127.39
2023-11-30 13:45:00,5,2,188.66
2023-11-30 13:50:00,5,3,199.35
2023-11-30 13:55:00,5,4,153.36
2023-11-30 14:00:00,5,5,132.61
