timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,191.18
2023-11-30 12:05:00,1,2,130.82
2023-11-30 12:10:00,1,3,166.87
2023-11-30 12:15:00,1,4,159.82
2023-11-30 12:20:00,1,5,114.31
2023-11-30 12:25:00,2,1,176.53
2023-11-30 12:30:00,2,2,162.59
2023-11-30 12:35:00,2,3,174.56
2023-11-30 12:40:00,2,4,133.14
2023-11-30 12:45:00,2,5,119.23
2023-11-30 12:50:00,3,1,184.26
2023-11-30 12:55:00,3,2,106.93
2023-11-30 13:00:00,3,3,187.34
2023-11-30 13:05:00,3,4,149.67
2023-11-30 13:10:00,3,5,109.78
2023-11-30 13:15:00,4,1,144.88
2023-11-30 13:20:00,4,2,156.9
2023-11-30 13:25:00,4,3,148.1
2023-11-30 13:30:00,4,4,119.03
2023-11-30 13:35:00,4,5,189.43
2023-11-30 13:40:00,5,1,176.72
2023-11-30 13:45:00,5,2,103.37
2023-11-30 13:50:00,5,3,101.01
2023-11-30 13:55:00,5,4,141.43
2023-11-30 14:00:00,5,5,163.89
