timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,176.75
2023-11-30 12:05:00,1,2,134.0
2023-11-30 12:10:00,1,3,164.47
2023-11-30 12:15:00,1,4,153.46
2023-11-30 12:20:00,1,5,178.7
2023-11-30 12:25:00,2,1,108.18
2023-11-30 12:30:00,2,2,104.98
2023-11-30 12:35:00,2,3,156.8
2023-11-30 12:40:00,2,4,104.32
2023-11-30 12:45:00,2,5,110.15
2023-11-30 12:50:00,3,1,134.27
2023-11-30 12:55:00,3,2,154.47
2023-11-30 13:00:00,3,3,121.67
2023-11-30 13:05:00,3,4,102.79
2023-11-30 13:10:00,3,5,129.57
2023-11-30 13:15:00,4,1,144.04
2023-11-30 13:20:00,4,2,168.5
2023-11-30 13:25:00,4,3,103.8
2023-11-30 13:30:00,4,4,170.54
2023-11-30 13:35:00,4,5,145.51
2023-11-30 13:40:00,5,1,100.74
2023-11-30 13:45:00,5,2,127.28
2023-11-30 13:50:00,5,3,117.22
2023-11-30 13:55:00,5,4,134.15
2023-11-30 14:00:00,5,5,181.8
