timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,183.74
2023-11-30 12:05:00,1,2,131.35
2023-11-30 12:10:00,1,3,166.09
2023-11-30 12:15:00,1,4,177.94
2023-11-30 12:20:00,1,5,157.29
2023-11-30 12:25:00,2,1,161.61
2023-11-30 12:30:00,2,2,168.73
2023-11-30 12:35:00,2,3,147.24
2023-11-30 12:40:00,2,4,161.82
2023-11-30 12:45:00,2,5,159.35
2023-11-30 12:50:00,3,1,140.57
2023-11-30 12:55:00,3,2,192.26
2023-11-30 13:00:00,3,3,174.81
2023-11-30 13:05:00,3,4,164.43
2023-11-30 13:10:00,3,5,106.05
2023-11-30 13:15:00,4,1,103.91
2023-11-30 13:20:00,4,2,181.35
2023-11-30 13:25:00,4,3,181.42
2023-11-30 13:30:00,4,4,100.77
2023-11-30 13:35:00,4,5,147.39
2023-11-30 13:40:00,5,1,115.16
2023-11-30 13:45:00,5,2,173.7
2023-11-30 13:50:00,5,3,107.55
2023-11-30 13:55:00,5,4,161.88
2023-11-30 14:00:00,5,5,174.1
