timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,197.76
2023-11-30 12:05:00,1,2,172.29
2023-11-30 12:10:00,1,3,171.14
2023-11-30 12:15:00,1,4,194.53
2023-11-30 12:20:00,1,5,122.83
2023-11-30 12:25:00,2,1,112.82
2023-11-30 12:30:00,2,2,137.3
2023-11-30 12:35:00,2,3,183.14
2023-11-30 12:40:00,2,4,116.08
2023-11-30 12:45:00,2,5,138.71
2023-11-30 12:50:00,3,1,139.54
2023-11-30 12:55:00,3,2,127.31
2023-11-30 13:00:00,3,3,189.6
2023-11-30 13:05:00,3,4,180.79
2023-11-30 13:10:00,3,5,175.8
2023-11-30 13:15:00,4,1,169.07
2023-11-30 13:20:00,4,2,111.49
2023-11-30 13:25:00,4,3,121.37
2023-11-30 13:30:00,4,4,122.64
2023-11-30 13:35:00,4,5,114.64
2023-11-30 13:40:00,5,1,119.73
2023-11-30 13:45:00,5,2,172.85
2023-11-30 13:50:00,5,3,104.8
2023-11-30 13:55:00,5,4,119.04
2023-11-30 14:00:00,5,5,139.57
