timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,195.86
2023-11-30 12:05:00,1,2,183.92
2023-11-30 12:10:00,1,3,195.57
2023-11-30 12:15:00,1,4,102.94
2023-11-30 12:20:00,1,5,159.21
2023-11-30 12:25:00,2,1,164.27
2023-11-30 12:30:00,2,2,126.4
2023-11-30 12:35:00,2,3,135.94
2023-11-30 12:40:00,2,4,196.66
2023-11-30 12:45:00,2,5,182.8
2023-11-30 12:50:00,3,1,163.83
2023-11-30 12:55:00,3,2,110.31
2023-11-30 13:00:00,3,3,123.59
2023-11-30 13:05:00,3,4,103.06
2023-11-30 13:10:00,3,5,110.88
2023-11-30 13:15:00,4,1,112.07
2023-11-30 13:20:00,4,2,149.25
2023-11-30 13:25:00,4,3,170.91
2023-11-30 13:30:00,4,4,135.64
2023-11-30 13:35:00,4,5,134.42
2023-11-30 13:40:00,5,1,175.54
2023-11-30 13:45:00,5,2,147.57
2023-11-30 13:50:00,5,3,172.58
2023-11-30 13:55:00,5,4,187.25
2023-11-30 14:00:00,5,5,184.69
