timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,115.44
2023-11-30 12:05:00,1,2,163.89
2023-11-30 12:10:00,1,3,100.69
2023-11-30 12:15:00,1,4,194.4
2023-11-30 12:20:00,1,5,108.09
2023-11-30 12:25:00,2,1,179.25
2023-11-30 12:30:00,2,2,190.95
2023-11-30 12:35:00,2,3,104.58
2023-11-30 12:40:00,2,4,184.25
2023-11-30 12:45:00,2,5,197.57
2023-11-30 12:50:00,3,1,113.04
2023-11-30 12:55:00,3,2,177.6
2023-11-30 13:00:00,3,3,175.68
2023-11-30 13:05:00,3,4,120.65
2023-11-30 13:10:00,3,5,167.95
2023-11-30 13:15:00,4,1,168.5
2023-11-30 13:20:00,4,2,153.39
2023-11-30 13:25:00,4,3,170.03
2023-11-30 13:30:00,4,4,167.22
2023-11-30 13:35:00,4,5,162.8
2023-11-30 13:40:00,5,1,128.39
2023-11-30 13:45:00,5,2,155.73
2023-11-30 13:50:00,5,3,165.3
2023-11-30 13:55:00,5,4,113.16
2023-11-30 14:00:00,5,5,168.68
