timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,190.29
2023-11-30 12:05:00,1,2,143.84
2023-11-30 12:10:00,1,3,186.61
2023-11-30 12:15:00,1,4,141.63
2023-11-30 12:20:00,1,5,178.77
2023-11-30 12:25:00,2,1,129.74
2023-11-30 12:30:00,2,2,187.91
2023-11-30 12:35:00,2,3,122.25
2023-11-30 12:40:00,2,4,172.71
2023-11-30 12:45:00,2,5,161.87
2023-11-30 12:50:00,3,1,141.78
2023-11-30 12:55:00,3,2,170.12
2023-11-30 13:00:00,3,3,106.31
2023-11-30 13:05:00,3,4,130.29
2023-11-30 13:10:00,3,5,125.68
2023-11-30 13:15:00,4,1,107.47
2023-11-30 13:20:00,4,2,124.23
2023-11-30 13:25:00,4,3,126.99
2023-11-30 13:30:00,4,4,162.33
2023-11-30 13:35:00,4,5,179.78
2023-11-30 13:40:00,5,1,144.33
2023-11-30 13:45:00,5,2,168.25
2023-11-30 13:50:00,5,3,152.59
2023-11-30 13:55:00,5,4,168.48
2023-11-30 14:00:00,5,5,136.91
