timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,148.77
2023-11-30 12:05:00,1,2,147.89
2023-11-30 12:10:00,1,3,194.55
2023-11-30 12:15:00,1,4,190.99
2023-11-30 12:20:00,1,5,182.97
2023-11-30 12:25:00,2,1,155.95
2023-11-30 12:30:00,2,2,109.22
2023-11-30 12:35:00,2,3,195.67
2023-11-30 12:40:00,2,4,170.03
2023-11-30 12:45:00,2,5,127.77
2023-11-30 12:50:00,3,1,163.49
2023-11-30 12:55:00,3,2,196.1
2023-11-30 13:00:00,3,3,160.97
2023-11-30 13:05:00,3,4,105.15
2023-11-30 13:10:00,3,5,121.88
2023-11-30 13:15:00,4,1,189.38
2023-11-30 13:20:00,4,2,191.16
2023-11-30 13:25:00,4,3,183.5
2023-11-30 13:30:00,4,4,153.83
2023-11-30 13:35:00,4,5,142.34
2023-11-30 13:40:00,5,1,155.61
2023-11-30 13:45:00,5,2,123.51
2023-11-30 13:50:00,5,3,180.44
2023-11-30 13:55:00,5,4,112.54
2023-11-30 14:00:00,5,5,115.67
