timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,188.12
2023-11-30 12:05:00,1,2,100.68
2023-11-30 12:10:00,1,3,102.04
2023-11-30 12:15:00,1,4,151.04
2023-11-30 12:20:00,1,5,191.27
2023-11-30 12:25:00,2,1,186.24
2023-11-30 12:30:00,2,2,111.21
2023-11-30 12:35:00,2,3,160.25
2023-11-30 12:40:00,2,4,130.87
2023-11-30 12:45:00,2,5,172.28
2023-11-30 12:50:00,3,1,104.31
2023-11-30 12:55:00,3,2,194.32
2023-11-30 13:00:00,3,3,137.37
2023-11-30 13:05:00,3,4,115.2
2023-11-30 13:10:00,3,5,184.34
2023-11-30 13:15:00,4,1,108.98
2023-11-30 13:20:00,4,2,103.16
2023-11-30 13:25:00,4,3,174.95
2023-11-30 13:30:00,4,4,145.34
2023-11-30 13:35:00,4,5,161.82
2023-11-30 13:40:00,5,1,111.55
2023-11-30 13:45:00,5,2,128.25
2023-11-30 13:50:00,5,3,194.47
2023-11-30 13:55:00,5,4,154.41
2023-11-30 14:00:00,5,5,170.86
