timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,165.74
2023-11-30 12:05:00,1,2,159.32
2023-11-30 12:10:00,1,3,154.8
2023-11-30 12:15:00,1,4,139.52
2023-11-30 12:20:00,1,5,103.36
2023-11-30 12:25:00,2,1,108.53
2023-11-30 12:30:00,2,2,139.0
2023-11-30 12:35:00,2,3,106.13
2023-11-30 12:40:00,2,4,162.02
2023-11-30 12:45:00,2,5,133.73
2023-11-30 12:50:00,3,1,157.25
2023-11-30 12:55:00,3,2,136.42
2023-11-30 13:00:00,3,3,108.6
2023-11-30 13:05:00,3,4,192.39
2023-11-30 13:10:00,3,5,104.42
2023-11-30 13:15:00,4,1,107.84
2023-11-30 13:20:00,4,2,159.99
2023-11-30 13:25:00,4,3,126.13
2023-11-30 13:30:00,4,4,167.27
2023-11-30 13:35:00,4,5,184.77
2023-11-30 13:40:00,5,1,111.81
2023-11-30 13:45:00,5,2,110.88
2023-11-30 13:50:00,5,3,160.4
2023-11-30 13:55:00,5,4,174.81
2023-11-30 14:00:00,5,5,169.5
