timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,134.34
2023-11-30 12:05:00,1,2,165.2
2023-11-30 12:10:00,1,3,153.98
2023-11-30 12:15:00,1,4,135.9
2023-11-30 12:20:00,1,5,184.44
2023-11-30 12:25:00,2,1,181.37
2023-11-30 12:30:00,2,2,153.49
2023-11-30 12:35:00,2,3,127.87
2023-11-30 12:40:00,2,4,147.18
2023-11-30 12:45:00,2,5,197.46
2023-11-30 12:50:00,3,1,125.31
2023-11-30 12:55:00,3,2,165.69
2023-11-30 13:00:00,3,3,104.93
2023-11-30 13:05:00,3,4,158.16
2023-11-30 13:10:00,3,5,132.64
2023-11-30 13:15:00,4,1,182.85
2023-11-30 13:20:00,4,2,107.5
2023-11-30 13:25:00,4,3,101.75
2023-11-30 13:30:00,4,4,183.49
2023-11-30 13:35:00,4,5,168.43
2023-11-30 13:40:00,5,1,181.28
2023-11-30 13:45:00,5,2,174.32
2023-11-30 13:50:00,5,3,139.89
2023-11-30 13:55:00,5,4,138.25
2023-11-30 14:00:00,5,5,159.39
