timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,198.83
2023-11-30 12:05:00,1,2,128.25
2023-11-30 12:10:00,1,3,104.21
2023-11-30 12:15:00,1,4,159.38
2023-11-30 12:20:00,1,5,101.75
2023-11-30 12:25:00,2,1,174.85
2023-11-30 12:30:00,2,2,162.09
2023-11-30 12:35:00,2,3,128.17
2023-11-30 12:40:00,2,4,149.22
2023-11-30 12:45:00,2,5,198.94
2023-11-30 12:50:00,3,1,157.52
2023-11-30 12:55:00,3,2,196.64
2023-11-30 13:00:00,3,3,129.06
2023-11-30 13:05:00,3,4,155.9
2023-11-30 13:10:00,3,5,107.78
2023-11-30 13:15:00,4,1,141.28
2023-11-30 13:20:00,4,2,139.66
2023-11-30 13:25:00,4,3,117.06
2023-11-30 13:30:00,4,4,180.87
2023-11-30 13:35:00,4,5,187.12
2023-11-30 13:40:00,5,1,151.44
2023-11-30 13:45:00,5,2,142.48
2023-11-30 13:50:00,5,3,194.53
2023-11-30 13:55:00,5,4,174.36
2023-11-30 14:00:00,5,5,108.59
