timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,166.12
2023-11-30 12:05:00,1,2,123.89
2023-11-30 12:10:00,1,3,174.66
2023-11-30 12:15:00,1,4,148.09
2023-11-30 12:20:00,1,5,156.78
2023-11-30 12:25:00,2,1,148.61
2023-11-30 12:30:00,2,2,151.67
2023-11-30 12:35:00,2,3,161.92
2023-11-30 12:40:00,2,4,155.82
2023-11-30 12:45:00,2,5,164.57
2023-11-30 12:50:00,3,1,151.92
2023-11-30 12:55:00,3,2,160.14
2023-11-30 13:00:00,3,3,111.04
2023-11-30 13:05:00,3,4,184.75
2023-11-30 13:10:00,3,5,178.62
2023-11-30 13:15:00,4,1,116.75
2023-11-30 13:20:00,4,2,149.01
2023-11-30 13:25:00,4,3,185.59
2023-11-30 13:30:00,4,4,138.27
2023-11-30 13:35:00,4,5,160.64
2023-11-30 13:40:00,5,1,153.18
2023-11-30 13:45:00,5,2,145.25
2023-11-30 13:50:00,5,3,164.25
2023-11-30 13:55:00,5,4,198.59
2023-11-30 14:00:00,5,5,142.77
