timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,178.75
2023-11-30 12:05:00,1,2,147.76
2023-11-30 12:10:00,1,3,180.04
2023-11-30 12:15:00,1,4,119.41
2023-11-30 12:20:00,1,5,195.65
2023-11-30 12:25:00,2,1,162.75
2023-11-30 12:30:00,2,2,172.85
2023-11-30 12:35:00,2,3,151.81
2023-11-30 12:40:00,2,4,164.67
2023-11-30 12:45:00,2,5,144.2
2023-11-30 12:50:00,3,1,170.7
2023-11-30 12:55:00,3,2,120.5
2023-11-30 13:00:00,3,3,173.84
2023-11-30 13:05:00,3,4,176.45
2023-11-30 13:10:00,3,5,145.98
2023-11-30 13:15:00,4,1,161.91
2023-11-30 13:20:00,4,2,100.55
2023-11-30 13:25:00,4,3,148.25
2023-11-30 13:30:00,4,4,195.14
2023-11-30 13:35:00,4,5,196.08
2023-11-30 13:40:00,5,1,116.05
2023-11-30 13:45:00,5,2,129.79
2023-11-30 13:50:00,5,3,178.36
2023-11-30 13:55:00,5,4,193.33
2023-11-30 14:00:00,5,5,113.12
